permalink,name,homepage_url,category_list,market,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_month,founded_quarter,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,post_ipo_equity,post_ipo_debt,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,round_H,status_code
/organization/bevocal,BeVocal,http://bevocal.com/corporateweb,|Web Hosting|,Web Hosting,10000000.0,acquired,USA,CA,SF Bay Area,Mountain View,1.0,1999-01-01,1999-01,1999-Q1,1999.0,2005-04-18,2005-04-18,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,2
/organization/applovin,AppLovin,http://www.applovin.com,|Mobile Commerce|Ad Targeting|Apps|,Apps,4000000.0,operating,USA,CA,SF Bay Area,San Francisco,2.0,2012-03-01,2012-03,2012-Q1,2012.0,2012-12-05,2014-07-31,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/morph-labs,Morphlabs,http://www.morphlabs.com,|Cloud Management|SaaS|PaaS|IaaS|Cloud Computing|Enterprise Software|,Cloud Management,22000000.0,operating,USA,CA,Los Angeles,Manhattan Beach,5.0,2007-08-10,2007-08,2007-Q3,2007.0,2008-03-27,2013-08-22,0.0,22000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,5000000.0,10000000.0,0.0,0.0,0.0,0.0,1
/organization/revue-labs,Revue Labs,http://revuelabs.com,|Social Media|Video Games|Journalism|,Social Media,1000.0,operating,,,,,1.0,,,,,2014-01-01,2014-01-01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/snaps,Snaps,http://www.snapsapp.com,|Content|Augmented Reality|Advertising|Mobile|,Augmented Reality,4510000.0,operating,USA,NY,New York City,New York,3.0,2011-04-01,2011-04,2011-Q2,2011.0,2011-04-08,2013-09-23,0.0,2260000.0,0.0,0.0,0.0,0.0,2250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/cellspin,CellSpin,http://www.cellspin.net,|Cloud Data Services|Blogging Platforms|E-Commerce|Video Streaming|Social Network Media|Facebook Applications|Photography|Audio|Video|Networking|Mobile|Advertising|,Photography,2000000.0,operating,USA,CA,SF Bay Area,San Jose,1.0,2006-04-03,2006-04,2006-Q2,2006.0,2006-12-01,2006-12-01,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/nanonord,NanoNord,http://nanonord.com,|Nanotechnology|,Nanotechnology,2570000.0,operating,DNK,,DNK - Other,,1.0,,,,,2006-08-25,2006-08-25,0.0,2570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/star-dental-centre,Star Dental Centre,http://www.stardental.in,|Dental|,Dental,20000000.0,operating,IND,,New Delhi,New Delhi,1.0,,,,,2014-10-09,2014-10-09,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/silver-lining-solutions,Silver Lining Solutions,http://www.silverliningsolutions.co.uk,|Software|,Software,2147000.0,operating,GBR,,Rugby,Rugby,2.0,,,,,2008-05-05,2010-08-11,0.0,2147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/npulse-technologies,nPulse Technologies,http://npulsetech.com,|Web Hosting|,Web Hosting,2947189.0,acquired,USA,VA,"Washington, D.C.",Charlottesville,2.0,2011-01-01,2011-01,2011-Q1,2011.0,2013-07-11,2013-10-25,1947189.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/myedu,MyEdu,http://www.myedu.com,|Recruiting|Employment|Identity|Colleges|Education|,Colleges,18700000.0,acquired,USA,TX,Austin,Austin,3.0,2009-01-01,2009-01,2009-Q1,2009.0,2009-01-01,2011-10-24,0.0,18700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3200000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/sunverge-energy-inc,"Sunverge Energy, Inc",http://sunverge.com,|Hardware + Software|Commercial Solar|Residential Solar|Utilities|,Utilities,15000000.0,operating,USA,CA,CA - Other,Stockton,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2014-06-17,2014-06-17,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/personetics-technologies,Personetics Technologies,http://www.personetics.com,|Finance|,Finance,18000000.0,operating,USA,NY,New York City,White Plains,2.0,2010-01-01,2010-01,2010-Q1,2010.0,2011-05-25,2013-06-18,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/compute,Compute,http://compute.org,|Nonprofits|,Nonprofits,5000000.0,operating,USA,WA,Seattle,Seattle,1.0,2005-02-03,2005-02,2005-Q1,2005.0,2005-02-03,2005-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/scvngr,SCVNGR,http://www.scvngr.com,|Mobile|Games|,Mobile,40785000.0,operating,USA,MA,Boston,Boston,6.0,2008-01-01,2008-01,2008-Q1,2008.0,2008-06-01,2012-08-02,35000.0,40750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750000.0,4000000.0,0.0,21000000.0,0.0,0.0,0.0,0.0,1
/organization/novogy,Novogy,http://www.novogyinc.com,|Clean Technology|,Clean Technology,5500000.0,operating,USA,MA,Boston,Cambridge,3.0,2009-01-01,2009-01,2009-Q1,2009.0,2011-03-01,2012-01-06,1500000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/m-lite-solution,M Lite Solution,http://www.m-lites.com,|Manufacturing|,Manufacturing,450000.0,operating,USA,IL,Chicago,Wauconda,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2014-06-19,2014-06-19,0.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/outitude,Outitude,http://outitude.com,|Marketplaces|Tourism|Travel|Curated Web|,Travel,144150.0,operating,PRT,,Lisbon,Lisboa,1.0,2011-08-01,2011-08,2011-Q3,2011.0,2011-08-01,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,144150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/matterport,Matterport,http://www.matterport.com,|Cloud Computing|Hardware + Software|,Cloud Computing,26000000.0,operating,USA,CA,SF Bay Area,Mountain View,4.0,2011-01-01,2011-01,2011-Q1,2011.0,2012-01-01,2014-07-07,1600000.0,24400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8400000.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/code-org,Code.org,http://code.org,|Education|,Education,2800000.0,operating,USA,WA,Seattle,Seattle,1.0,,,,,2014-11-06,2014-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/passare-com,"Passare, Inc.",http://www.passare.com,|Software|,Software,6000000.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2012-11-01,2012-11,2012-Q4,2012.0,2014-06-24,2014-06-24,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/chartcube,Chartcube,http://www.chartcube.com,|Data Visualization|Collaboration|Freemium|Mobile|Curated Web|,Collaboration,4550000.0,operating,USA,CA,SF Bay Area,Burlingame,3.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-05-22,2014-11-06,0.0,4000000.0,0.0,0.0,0.0,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/social-pulse,Social Pulse,http://www.socialpulse.co,|Enterprise Software|SaaS|Social Media|Software|,Enterprise Software,250000.0,operating,AUS,,Melbourne,Melbourne,1.0,2013-07-01,2013-07,2013-Q3,2013.0,2013-07-01,2013-07-01,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/spingo-com,SpinGo,http://spingo.com,|Search|,Search,10526000.0,operating,USA,UT,Salt Lake City,Draper,6.0,2012-01-07,2012-01,2012-Q1,2012.0,2012-01-25,2014-10-06,1000000.0,5000000.0,0.0,0.0,0.0,3526000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/thar-pharmaceuticals,Thar Pharmaceuticals,http://tharpharma.com,|Biotechnology|,Biotechnology,9608656.0,operating,USA,PA,Pittsburgh,Pittsburgh,5.0,2008-01-01,2008-01,2008-Q1,2008.0,2009-12-21,2014-09-02,0.0,4311656.0,0.0,0.0,0.0,5297000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/guardian-8-holdings,Guardian 8 Holdings,http://guardian8.com,|Security|,Security,7569500.0,operating,USA,AZ,Phoenix,Scottsdale,2.0,2008-01-01,2008-01,2008-Q1,2008.0,2013-02-08,2014-06-04,0.0,569500.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/tour-engine,Tour Engine,http://tourengine.com,|Automotive|,Automotive,514061.0,operating,USA,CA,San Diego,San Diego,1.0,2005-01-01,2005-01,2005-Q1,2005.0,2009-10-29,2009-10-29,0.0,514061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/us-forming-technologies,US FORMING TECHNOLOGIES,,,,400500.0,operating,USA,MI,Grand Rapids,Grand Rapids,1.0,,,,,2013-12-31,2013-12-31,0.0,400500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/plura-processing,Plura Processing,http://www.pluraprocessing.com,|Monetization|Cloud Computing|Web Hosting|,Cloud Computing,750000.0,closed,USA,TX,Houston,Houston,1.0,2007-09-01,2007-09,2007-Q3,2007.0,2008-05-01,2008-05-01,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
/organization/zumur-2,Zumur,http://www.zumur.com/,|E-Commerce|,E-Commerce,700000.0,operating,USA,NY,New York City,New York,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2014-10-20,2014-10-20,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/deets,"deets, Inc.",http://www.sharedeets.com,|Identity|Contact Management|Networking|Mobile|,Networking,1500000.0,operating,USA,CT,Hartford,Westport,1.0,2011-02-08,2011-02,2011-Q1,2011.0,2012-11-25,2012-11-25,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/nixon,Nixon,http://www.nixon.com/ot/en/,|Fashion|,Fashion,139000000.0,operating,USA,CA,San Diego,Encinitas,1.0,,,,,2012-02-19,2012-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/drawbridge,Drawbridge Inc.,http://drawbrid.ge,|Ad Targeting|Mobile|Advertising|,Ad Targeting,20500000.0,operating,USA,CA,SF Bay Area,San Mateo,2.0,2010-11-01,2010-11,2010-Q4,2010.0,2012-05-11,2013-02-21,0.0,20500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/zigswitch,Zigswitch,http://zigswitch.com,|Energy Efficiency|Clean Energy|Wireless|Clean Technology|,Clean Technology,50000.0,closed,USA,MA,Boston,Cambridge,1.0,2009-06-18,2009-06,2009-Q2,2009.0,2010-12-01,2010-12-01,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
/organization/dxterity,DxTerity,http://dxterity.com,|Biotechnology|,Biotechnology,3441250.0,operating,USA,CA,CA - Other,Rancho Dominguez,3.0,2006-01-01,2006-01,2006-Q1,2006.0,2009-10-14,2012-01-17,0.0,846250.0,0.0,0.0,0.0,2595000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56250.0,790000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/haul,HAUL,http://haul.tv/,|Video Streaming|Content|Reviews and Recommendations|E-Commerce|Video|Games|,Video,1040000.0,operating,USA,CA,Los Angeles,Santa Monica,2.0,2013-01-15,2013-01,2013-Q1,2013.0,2013-09-01,2013-12-17,750000.0,0.0,0.0,290000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/capital-access-network,Capital Access Network,http://www.cancapital.com,|Finance|,Finance,63000000.0,operating,USA,NY,New York City,New York,2.0,1998-01-01,1998-01,1998-Q1,1998.0,2011-02-07,2014-01-09,0.0,63000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/happigo-com,Happigo.com,http://www.happigo.com/,|E-Commerce|,E-Commerce,64640656.0,operating,CHN,,Shanghai,Shanghai,3.0,2005-01-01,2005-01,2005-Q1,2005.0,2010-03-01,2011-03-01,0.0,47803175.0,0.0,0.0,0.0,0.0,16837481.0,0.0,0.0,0.0,0.0,0.0,0.0,43923865.0,3879310.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/otherinbox,OtherInbox,http://www.otherinbox.com,|Shopping|Spam Filtering|Email|Messaging|,Messaging,3800000.0,acquired,USA,TX,Austin,Austin,4.0,2008-01-01,2008-01,2008-Q1,2008.0,2008-01-01,2010-09-20,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/affinergy,Affinergy,http://www.affinergy.com,|Biotechnology|,Biotechnology,3000000.0,operating,USA,NC,Raleigh,Durham,1.0,,,,,2006-03-08,2006-03-08,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/code-fever,Code Fever,http://www.codefevermiami.com/,|Education|,Education,75000.0,operating,USA,FL,Miami,Miami,1.0,,,,,2014-06-26,2014-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/stratoscale,Stratoscale,http://www.stratoscale.com,|Software|,Software,42000000.0,operating,ISR,,Tel Aviv,Herzliya,2.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-10-28,2014-11-04,0.0,42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/mirror-digital,Mirror Digital,http://mirror-digital.com,|Advertising|,Advertising,300000.0,operating,USA,CA,Los Angeles,Los Angeles,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2013-05-06,2013-05-06,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/advanced-merchant-payments,Advanced Merchant Payments,http://www.advanced-pay.com,,,5000000.0,operating,HKG,,Hong Kong,Hong Kong,1.0,,,,,2014-11-19,2014-11-19,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/composeright,Composeright,http://comwriter.com,|Publishing|Education|,Publishing,250000.0,operating,AUS,,AUS - Other,Buderim,1.0,2012-01-01,2012-01,2012-Q1,2012.0,2012-08-01,2012-08-01,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/zenefits,Zenefits,http://www.zenefits.com,|Health and Insurance|Human Resources|Enterprise Software|,Human Resources,83600000.0,operating,USA,CA,SF Bay Area,San Francisco,3.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-07-26,2014-06-03,2100000.0,81500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,66500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/rooomers,ROOOMERS,http://rooomers.com,,,30676.0,operating,KOR,,Seoul,Seoul,1.0,2012-09-11,2012-09,2012-Q3,2012.0,2013-07-01,2013-07-01,0.0,0.0,0.0,30676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/touchstone-health,Touchstone Health,http://www.touchstoneh.com,,,27500000.0,closed,USA,NY,New York City,New York,1.0,,,,,2010-10-20,2010-10-20,0.0,27500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
/organization/byteactive,ByteActive,http://www.byteactive.com,|Enterprise Software|,Enterprise Software,244000.0,closed,SWE,,Stockholm,Kista,1.0,2006-01-01,2006-01,2006-Q1,2006.0,2008-12-02,2008-12-02,0.0,244000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
/organization/lily-strum,Lily & Strum,http://lilyandstrum.com,|Design|,Design,110000.0,operating,USA,PA,Pittsburgh,Pittsburgh,1.0,2013-01-01,2013-01,2013-Q1,2013.0,2013-10-29,2013-10-29,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/sellobuy,Sellobuy,http://sellobuy.ru,|Classifieds|Search|,Classifieds,500000.0,operating,RUS,,Moscow,Moscow,1.0,2011-03-01,2011-03,2011-Q1,2011.0,2011-02-01,2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/destiny-pharma,Destiny Pharma,http://www.destinypharma.com,|Biotechnology|,Biotechnology,4709879.0,operating,GBR,,London,Brighton,1.0,1996-01-01,1996-01,1996-Q1,1996.0,2014-08-04,2014-08-04,0.0,4709879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/rouge-reel,Rouge Reel,http://www.RougeReel.com,|Video on Demand|E-Commerce|Cosmetics|Beauty|,Video on Demand,55000.0,operating,IRL,,Dublin,Dublin,1.0,2014-01-17,2014-01,2014-Q1,2014.0,2014-04-04,2014-04-04,55000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/ionroad,iOnRoad,http://www.ionroad.com,|Mobile|,Mobile,150000.0,operating,ISR,,Tel Aviv,Ramat Gan,1.0,2010-01-01,2010-01,2010-Q1,2010.0,2013-03-15,2013-03-15,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/noveporter,Noveporter,http://noveporter.com,|E-Commerce|,E-Commerce,64854.0,operating,BGR,,BGR - Other,,2.0,,,,,2013-04-01,2013-05-01,32012.0,0.0,0.0,0.0,32842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/rpath,rPath,http://www.rpath.com,|SaaS|Virtualization|Cloud Computing|Enterprise Software|,Enterprise Software,32500000.0,closed,USA,NC,Raleigh,Raleigh,4.0,2005-04-01,2005-04,2005-Q2,2005.0,2006-01-24,2010-10-22,0.0,32500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400000.0,9100000.0,10000000.0,7000000.0,0.0,0.0,0.0,0.0,0
/organization/selvz,Selvz,http://www.selvz.com,|Content|Shopping|Lifestyle|Mobility|Games|Curated Web|,Shopping,380000.0,operating,USA,CA,Los Angeles,Torrance,6.0,2010-03-01,2010-03,2010-Q1,2010.0,2010-08-28,2012-08-15,200000.0,0.0,0.0,0.0,0.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/fiscalnote,FiscalNote,http://www.fiscalnote.com,|Legal|Data Visualization|Predictive Analytics|Enterprises|Governments|Enterprise Software|,Legal,8231500.0,operating,USA,DC,"Washington, D.C.",Washington,4.0,2013-04-01,2013-04,2013-Q2,2013.0,2013-06-01,2014-11-19,1200000.0,7000000.0,0.0,0.0,25000.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/fanergies,Fanergies,http://fanergies.com,,,300000.0,operating,USA,TX,Austin,Austin,1.0,,,,,2014-07-17,2014-07-17,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/coffee-and-power,Coffee and Power,http://workclub.net,|Software|,Software,3203850.0,operating,USA,CA,SF Bay Area,San Francisco,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-12-28,2011-12-28,0.0,3203850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/vontrip,VONTRAVEL,http://www.vontravel.com,|Vacation Rentals|Hotels|Travel|,Travel,75000.0,operating,ARG,,Buenos Aires,Buenos Aires,2.0,2013-02-01,2013-02,2013-Q1,2013.0,2013-02-28,2013-08-12,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/gameview-studios,Gameview Studios,http://gameviewstudios.com,|Games|,Games,50000.0,acquired,USA,CA,SF Bay Area,Mountain View,1.0,2010-04-01,2010-04,2010-Q2,2010.0,2010-01-01,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/intern-latin-america,Intern Latin America,http://www.theinterngroup.com,|Education|,Education,40000.0,operating,COL,,Medellin,Medell�n,1.0,2011-01-01,2011-01,2011-Q1,2011.0,2011-11-30,2011-11-30,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/cascaad,Cascaad (CircleMe),http://www.circleme.com,|Reviews and Recommendations|Personalization|Social Media|,Reviews and Recommendations,2800000.0,operating,ITA,,Milan,Milan,3.0,2008-01-01,2008-01,2008-Q1,2008.0,2008-11-01,2013-09-01,1700000.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/silverback-technologies,SilverBack Technologies,http://www.silverbacktech.com,|Software|,Software,3500000.0,acquired,USA,MA,Boston,Billerica,1.0,1999-01-01,1999-01,1999-Q1,1999.0,2006-01-01,2006-01-01,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
/organization/cctv-wireless,CCTV Wireless,,|Mobile|,Mobile,66220000.0,operating,USA,VA,Alexandria,Alexandria,1.0,2006-01-01,2006-01,2006-Q1,2006.0,2007-04-23,2007-04-23,0.0,66220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/polymedix,PolyMedix,http://www.polymedix.com,|Biotechnology|,Biotechnology,14000000.0,operating,USA,PA,Philadelphia,Radnor,1.0,2002-01-01,2002-01,2002-Q1,2002.0,2010-04-01,2010-04-01,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
/organization/eneura-therapeutics,eNeura Therapeutics,http://eneura.com,|Biotechnology|,Biotechnology,13477235.0,operating,USA,CA,SF Bay Area,Sunnyvale,5.0,2000-01-01,2000-01,2000-Q1,2000.0,2013-08-20,2014-08-28,3224999.0,8578236.0,0.0,0.0,0.0,1674000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
